site_id,healthevent_date_original,Sea lice count date,year,month,month_numerical,year class,species,company,site,zone,fish health event,occurance,Time of occurance(in months),Average time (months),yellow mouth,yellowmouth_control,srs,srscontrol,overall,overall_control
1863,,5/1/2018,2018,May,5,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,6/1/2018,2018,June,6,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,7/1/2018,2018,July,7,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,8/1/2018,2018,August,8,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,9/1/2018,2018,September,9,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,10/1/2018,2018,October,10,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,11/1/2018,2018,November,11,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,12/1/2018,2018,December,12,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,1/1/2019,2019,January,1,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,2/1/2019,2019,February,2,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,3/1/2019,2019,March,3,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,4/1/2019,2019,April,4,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,5/1/2019,2019,May,5,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,6/1/2019,2019,June,6,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,11/1/2019,2019,November,11,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,12/1/2019,2019,December,12,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,1/1/2020,2020,January,1,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,2/1/2020,2020,February,2,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,3/1/2020,2020,March,3,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,4/1/2020,2020,April,4,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,5/1/2020,2020,May,5,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,6/1/2020,2020,June,6,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,7/1/2020,2020,July,7,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,8/1/2020,2020,August,8,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,9/1/2020,2020,September,9,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,10/1/2020,2020,October,10,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,11/1/2020,2020,November,11,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,12/1/2020,2020,December,12,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,1/1/2021,2021,January,1,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,2/1/2021,2021,February,2,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,3/1/2021,2021,March,3,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,4/1/2021,2021,April,4,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,5/1/2021,2021,May,5,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,6/1/2021,2021,June,6,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,7/1/2021,2021,July,7,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,11/1/2021,2021,November,11,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,12/1/2021,2021,December,12,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,1/1/2022,2022,January,1,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,2/1/2022,2022,February,2,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,3/1/2022,2022,March,3,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,4/1/2022,2022,April,4,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,5/1/2022,2022,May,5,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,6/1/2022,2022,June,6,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,7/1/2022,2022,July,7,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,8/1/2022,2022,August,8,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,9/1/2022,2022,September,9,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,10/1/2022,2022,October,10,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,11/1/2022,2022,November,11,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1863,,12/1/2022,2022,December,12,,,Grieg Seafood BC,Kid Bay,Esperanza Inlet,,,,,0,1,0,1,0,1
1895,,4/1/2016,2016,April,4,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,5/1/2016,2016,May,5,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,6/1/2016,2016,June,6,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,7/1/2016,2016,July,7,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,8/1/2016,2016,August,8,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,9/1/2016,2016,September,9,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,10/1/2016,2016,October,10,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2016,2016,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,12/1/2016,2016,December,12,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,1/1/2017,2017,January,1,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,2/1/2017,2017,February,2,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,3/1/2017,2017,March,3,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,4/1/2017,2017,April,4,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,5/1/2017,2017,May,5,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,6/1/2017,2017,June,6,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,7/1/2017,2017,July,7,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,8/1/2017,2017,August,8,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,9/1/2017,2017,September,9,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,10/1/2017,2017,October,10,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2017,2017,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2019,2019,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,12/1/2019,2019,December,12,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,1/1/2020,2020,January,1,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,2/1/2020,2020,February,2,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,3/1/2020,2020,March,3,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,5/1/2020,2020,May,5,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,6/1/2020,2020,June,6,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,7/1/2020,2020,July,7,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,8/1/2020,2020,August,8,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,9/1/2020,2020,September,9,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,10/1/2020,2020,October,10,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2020,2020,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,12/1/2020,2020,December,12,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,1/1/2021,2021,January,1,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,2/1/2021,2021,February,2,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,3/1/2021,2021,March,3,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,4/1/2021,2021,April,4,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,5/1/2021,2021,May,5,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,6/1/2021,2021,June,6,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,7/1/2021,2021,July,7,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,8/1/2021,2021,August,8,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,9/1/2021,2021,September,9,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,10/1/2021,2021,October,10,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2021,2021,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,12/1/2021,2021,December,12,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,3/1/2022,2022,March,3,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,4/1/2022,2022,April,4,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,5/1/2022,2022,May,5,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,6/1/2022,2022,June,6,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,7/1/2022,2022,July,7,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,8/1/2022,2022,August,8,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,9/1/2022,2022,September,9,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,10/1/2022,2022,October,10,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,11/1/2022,2022,November,11,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
1895,,12/1/2022,2022,December,12,,,MOWI Canada West,78,Central Coast,,,,,0,1,0,1,0,1
6668,,1/1/2016,2016,January,1,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,2/1/2016,2016,February,2,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,3/1/2016,2016,March,3,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,4/1/2016,2016,April,4,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,5/1/2016,2016,May,5,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,6/1/2016,2016,June,6,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,7/1/2016,2016,July,7,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,8/1/2016,2016,August,8,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,9/1/2016,2016,September,9,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,10/1/2016,2016,October,10,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,12/1/2017,2017,December,12,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,1/1/2018,2018,January,1,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,2/1/2018,2018,February,2,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,3/1/2018,2018,March,3,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,4/1/2018,2018,April,4,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,5/1/2018,2018,May,5,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,6/1/2018,2018,June,6,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,7/1/2018,2018,July,7,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,10/1/2018,2018,October,10,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,11/1/2018,2018,November,11,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,12/1/2018,2018,December,12,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,1/1/2019,2019,January,1,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,2/1/2019,2019,February,2,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,3/1/2019,2019,March,3,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,4/1/2019,2019,April,4,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,5/1/2019,2019,May,5,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,6/1/2019,2019,June,6,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,11/1/2021,2021,November,11,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,12/1/2021,2021,December,12,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,2/1/2022,2022,February,2,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,3/1/2022,2022,March,3,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,4/1/2022,2022,April,4,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,5/1/2022,2022,May,5,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,6/1/2022,2022,June,6,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,8/1/2022,2022,August,8,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,9/1/2022,2022,September,9,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,11/1/2022,2022,November,11,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
6668,,12/1/2022,2022,December,12,,,Cermaq Canada,Swanson,Clayoquot Sound,,,,,0,1,0,1,0,1
7053,,1/1/2016,2016,January,1,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2016,2016,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2016,2016,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2016,2016,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2016,2016,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,6/1/2016,2016,June,6,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2016,2016,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2016,2016,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,9/1/2016,2016,September,9,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,10/1/2016,2016,October,10,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,11/1/2016,2016,November,11,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2016,2016,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,1/1/2017,2017,January,1,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2017,2017,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2017,2017,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2017,2017,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2017,2017,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,9/1/2017,2017,September,9,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,10/1/2017,2017,October,10,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,11/1/2017,2017,November,11,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2017,2017,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,1/1/2018,2018,January,1,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2018,2018,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2018,2018,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2018,2018,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2018,2018,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,6/1/2018,2018,June,6,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2018,2018,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2018,2018,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2019,2019,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2019,2019,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2019,2019,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,6/1/2019,2019,June,6,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2019,2019,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2019,2019,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,9/1/2019,2019,September,9,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2019,2019,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,1/1/2020,2020,January,1,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2020,2020,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2020,2020,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2020,2020,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2020,2020,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,6/1/2020,2020,June,6,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2020,2020,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2020,2020,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,11/1/2020,2020,November,11,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2020,2020,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,1/1/2021,2021,January,1,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2021,2021,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2021,2021,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2021,2021,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2021,2021,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,11/1/2021,2021,November,11,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2021,2021,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,2/1/2022,2022,February,2,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,3/1/2022,2022,March,3,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,4/1/2022,2022,April,4,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,5/1/2022,2022,May,5,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,6/1/2022,2022,June,6,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,7/1/2022,2022,July,7,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,8/1/2022,2022,August,8,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,9/1/2022,2022,September,9,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,10/1/2022,2022,October,10,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,11/1/2022,2022,November,11,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7053,,12/1/2022,2022,December,12,,,MOWI Canada West,Mahatta West,Port Hardy,,,,,0,1,0,1,0,1
7054,,9/1/2017,2017,September,9,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,10/1/2017,2017,October,10,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,11/1/2017,2017,November,11,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,12/1/2017,2017,December,12,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,1/1/2018,2018,January,1,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,2/1/2018,2018,February,2,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,3/1/2018,2018,March,3,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,4/1/2018,2018,April,4,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,5/1/2018,2018,May,5,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,6/1/2018,2018,June,6,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,7/1/2018,2018,July,7,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,8/1/2018,2018,August,8,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7054,,9/1/2018,2018,September,9,,,MOWI Canada West,94,Port Hardy,,,,,0,1,0,1,0,1
7273,,12/1/2018,2018,December,12,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,1/1/2019,2019,January,1,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,2/1/2019,2019,February,2,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,3/1/2019,2019,March,3,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,4/1/2019,2019,April,4,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,5/1/2019,2019,May,5,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,6/1/2019,2019,June,6,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,7/1/2019,2019,July,7,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,8/1/2019,2019,August,8,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,9/1/2019,2019,September,9,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,10/1/2019,2019,October,10,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,11/1/2019,2019,November,11,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,12/1/2019,2019,December,12,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,8/1/2020,2020,August,8,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,9/1/2020,2020,September,9,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,10/1/2020,2020,October,10,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
7273,,11/1/2020,2020,November,11,,,Grieg Seafood BC,89,Broughton Archipelago,,,,,0,1,0,1,0,1
